1784765761.060794845 104.65 39351061087 0
1784765762.092399327 104.65 39430510607 0
1784765763.123972931 104.65 39510789735 0
1784765764.152918810 104.65 39589999262 0
1784765765.182625741 104.65 39669807970 0
1784765766.213671816 104.65 39749944893 0
1784765767.242389341 104.65 39829135653 0
1784765768.272437056 104.65 39907851217 0
1784765769.302520203 104.65 39988103643 0
1784765770.332320997 104.65 40068420428 0
1784765771.363576838 104.65 40146567311 0
1784765772.394379121 104.65 40226203665 0
1784765773.423254062 104.64 40306110864 0
1784765774.474962896 104.65 40388396434 0
1784765775.505711766 104.69 40468805377 0
1784765776.536653061 104.65 40548362283 0
1784765777.567154539 104.65 40629355912 0
1784765778.597939158 104.65 40708503263 0
1784765779.629150621 104.65 40789206334 0
1784765780.657609633 104.64 40867708896 0
1784765781.689626883 104.65 40948088452 0
1784765782.720330825 104.64 41026782778 0
1784765783.752399579 104.64 41106714786 0
1784765784.783015768 104.64 41186447906 0
1784765785.814459448 104.64 41267278885 0
1784765786.846629498 104.65 41347344004 0
1784765787.877498388 104.65 41427336099 0
1784765788.913253085 104.64 41507724336 0
1784765789.942036055 104.64 41587558266 0
1784765790.973496512 104.64 41666723347 0
1784765792.002394579 104.65 41746965992 0
1784765793.032754413 104.65 41825412497 0
1784765794.063541471 104.65 41904435708 0
1784765795.095942132 104.62 41982991079 0
1784765796.126208952 104.63 42063971144 0
1784765797.156161141 104.65 42142279945 0
1784765798.186305695 104.62 42221340295 0
1784765799.217750775 104.65 42301296060 0
1784765800.249780324 104.61 42381419464 0
1784765801.280452589 104.63 42461349352 0
1784765802.309761140 104.62 42539401193 0
1784765803.339305220 104.68 42618718441 0
1784765804.370589541 104.64 42698248050 0
1784765805.400877085 104.63 42778740134 0
1784765806.430208453 104.64 42859788738 0
1784765807.460685996 104.65 42937942320 0
1784765808.492134834 104.65 43018671192 0
1784765809.523338205 104.65 43097756351 0
1784765810.557429376 104.68 43179978738 0
1784765811.589960641 104.70 43262852275 0
1784765812.619214011 104.70 43345757060 0
1784765813.651002596 104.69 43426830993 0
1784765814.681843756 104.69 43509340169 0
1784765815.713936230 104.68 43591042532 0
1784765816.744567694 104.67 43674149791 0
1784765817.776260648 104.67 43755866345 0
1784765818.805482207 104.69 43838743818 0
1784765819.836379171 104.67 43919467961 0
1784765820.867316212 104.68 44002192138 0
1784765821.896717813 104.68 44084980169 0
1784765822.927600509 104.68 44166970817 0
1784765823.958892272 104.70 44249295692 0
1784765824.992618600 104.67 44331413134 0
1784765826.024975426 104.68 44413314080 0
1784765827.055925724 104.69 44495786485 0
1784765828.088358989 104.68 44579189963 0
1784765829.119747575 104.70 44662728993 0
1784765830.149515485 104.67 44748501229 0
1784765831.178181520 104.65 44837650290 0
1784765832.208753252 104.65 44927212065 0
1784765833.238523518 104.67 45011368266 0
1784765834.267722760 104.68 45093794820 0
1784765835.299359642 104.69 45177131117 0
1784765836.332985777 104.70 45260871461 0
1784765837.364211432 104.68 45343869000 0
1784765838.399069236 104.70 45427341001 0
1784765839.434658549 104.68 45509424891 0
1784765840.464885718 104.69 45592618480 0
1784765841.495295007 104.72 45675913657 0
1784765842.525396524 104.71 45758208092 0
1784765843.556019326 104.73 45840777476 0
1784765844.586446214 104.72 45923583542 0
1784765845.617092515 104.74 46006814040 0
1784765846.649193192 104.70 46089421188 0
1784765847.680550778 104.72 46172549793 0
1784765848.712441717 104.72 46256391847 0
1784765849.742245183 104.71 46339245411 0
1784765850.773553008 104.73 46422187502 0
1784765851.805298712 104.74 46503263342 0
1784765852.837280506 107.76 46585133833 0
1784765853.869343098 128.95 46672364079 0
1784765854.902596131 130.55 46759611947 0
1784765855.936546210 131.90 46847507426 0
1784765856.968253794 133.33 46934925101 0
1784765858.000467831 134.48 47022111052 0
1784765859.032317031 135.68 47107270207 0
1784765860.065627627 136.95 47195080424 0
1784765861.098531584 137.68 47281448181 0
1784765862.131043314 139.28 47368189224 0
1784765863.173091713 133.97 47453561716 0
1784765864.203883374 119.19 47532818619 0
1784765865.233863462 118.29 47612146655 0
1784765866.265466947 117.69 47691186497 0
1784765867.295788920 117.46 47769866053 0
1784765868.327880436 116.96 47848696144 0
1784765869.359021433 118.49 47927419367 0
1784765870.389894558 116.68 48006034915 0
1784765871.420842963 116.33 48083489040 0
1784765872.452701040 116.18 48162458116 0
1784765873.484652754 115.91 48241372187 0
1784765874.515128004 115.67 48318611326 0
1784765875.544761167 115.70 48397040604 0
1784765876.575053158 115.61 48475004224 0
1784765877.606810130 115.54 48553693010 0
1784765878.639653188 115.54 48631647353 0
1784765879.668688618 115.47 48709765643 0
1784765880.701563917 115.24 48787782741 0
1784765881.732821683 115.28 48866326821 0
1784765882.765069591 115.06 48944060258 0
1784765883.796553648 115.04 49023111499 0
1784765884.827359891 115.06 49101325502 0
1784765902.745853107 115.07 50439933751 0
1784765903.775712945 115.06 50523651925 0
1784765904.804852666 113.93 50605858291 0
1784765905.835569685 112.52 50685429905 0
1784765906.868229276 111.62 50765378041 0
1784765907.897045425 111.59 50847593532 0
1784765908.935667166 111.26 50928440165 0
1784765909.965948072 111.10 51009606927 0
